(-2.70, 8.99, 181.20)
(-2.70, 9.04, 181.40)
(-2.75, 9.19, 181.60)
(-2.75, 9.29, 181.80)
(-2.75, 9.39, 182.20)
(-2.72, 9.49, 182.40)
(-2.68, 9.52, 182.40)
(-2.69, 9.51, 182.60)
(-2.60, 9.57, 182.80)
(-2.56, 9.60, 183.00)
(-2.51, 9.62, 183.20)
(-2.43, 9.67, 183.40)
(-2.39, 9.69, 183.60)
(-2.33, 9.73, 183.80)
(-2.27, 9.76, 184.00)
(-2.21, 9.79, 184.40)
(-2.13, 9.82, 184.40)
(-2.03, 9.87, 184.60)
(-1.88, 9.93, 184.80)
(-1.67, 10.01, 185.00)
(-1.46, 10.08, 185.20)
(-1.34, 10.12, 185.40)
(-1.07, 10.18, 185.60)
(-0.96, 10.21, 185.80)
(-0.75, 10.24, 186.00)
(-0.69, 10.25, 186.00)
(-0.58, 10.27, 186.40)
(-0.53, 10.27, 186.40)
(-0.48, 10.27, 186.60)
(-0.48, 10.28, 186.80)
(-0.48, 10.28, 187.20)
(-0.48, 10.28, 187.20)
(-0.38, 9.78, 187.80)
(-0.23, 9.23, 187.80)
(-0.08, 8.23, 188.00)
(0.17, 6.73, 188.20)
(0.22, 5.63, 188.40)
(0.22, 5.28, 188.60)
(0.02, 4.33, 188.80)
(-0.23, 3.93, 189.00)
(-0.28, 3.88, 189.20)
(-0.28, 3.88, 189.40)
(-0.28, 3.88, 189.40)
(-0.28, 3.88, 189.60)
(-0.28, 3.88, 189.80)
(-0.38, 4.48, 190.00)
(-0.43, 5.03, 190.20)
(-0.48, 5.53, 190.40)
(-0.53, 6.13, 190.40)
(-0.53, 6.33, 190.60)
(-0.48, 6.98, 191.00)
(-0.38, 7.43, 191.00)
(-0.28, 8.18, 191.20)
(-0.13, 8.58, 191.40)
(-0.03, 8.78, 191.60)
(0.02, 8.78, 191.80)
(0.02, 8.78, 192.00)
(0.22, 7.98, 192.40)
(0.42, 6.98, 192.40)
(0.82, 5.68, 192.60)
(1.47, 4.43, 192.80)
(2.12, 3.88, 193.20)
(2.32, 3.83, 193.20)
(2.42, 3.83, 193.40)
(2.62, 4.03, 193.60)
(2.92, 4.53, 194.00)
(3.42, 5.43, 194.20)
(3.87, 6.18, 194.40)
(4.12, 6.68, 194.60)
(4.41, 7.66, 194.80)
(4.29, 7.87, 195.00)
(4.10, 8.16, 195.20)
(4.05, 8.23, 195.40)
(4.05, 8.23, 195.60)
(4.05, 8.23, 195.80)
(4.05, 8.23, 196.20)
(4.00, 7.98, 196.40)
(3.65, 7.23, 196.40)
(3.50, 6.88, 196.60)
(2.50, 5.33, 196.80)
(1.60, 4.48, 197.20)
(0.75, 4.03, 197.20)
(-0.35, 3.83, 197.40)
(-1.00, 3.93, 197.60)
(-1.30, 4.18, 197.80)
(-1.50, 4.63, 198.00)
(-1.85, 5.53, 198.20)
(-2.15, 6.98, 198.40)
(-2.25, 7.68, 198.60)
(-2.30, 8.28, 198.80)
(-2.30, 8.88, 199.00)
(-2.30, 9.33, 199.20)
(-2.25, 9.73, 199.20)
(-2.16, 9.81, 199.40)
(-1.97, 9.90, 199.60)
(-1.91, 9.92, 199.80)
(-1.91, 9.92, 200.20)
(-1.91, 9.92, 200.40)
(-1.71, 9.57, 200.60)
(-1.16, 8.62, 200.60)
(-0.46, 7.47, 200.80)
(0.44, 6.12, 201.00)
(1.34, 5.22, 201.20)
(1.99, 4.77, 201.40)
(2.64, 4.52, 201.60)
(2.79, 4.52, 201.80)
(3.14, 4.57, 202.00)
(3.29, 4.77, 202.00)
(3.79, 5.67, 202.40)
(4.14, 6.57, 202.40)
(4.14, 6.67, 202.60)
(4.35, 7.76, 203.00)
(4.12, 8.13, 203.20)
(3.93, 8.39, 203.20)
(3.84, 8.51, 203.40)
(3.60, 8.77, 203.60)
(3.47, 8.90, 203.80)
(3.40, 8.97, 204.00)
(3.40, 8.97, 204.40)
(3.40, 8.97, 204.60)
(3.40, 8.97, 204.60)
(3.40, 8.97, 204.80)
(2.85, 8.37, 205.00)
(2.15, 7.47, 205.20)
(1.65, 6.77, 205.40)
(-0.25, 4.77, 205.60)
(-1.55, 3.57, 205.80)
(-2.35, 2.97, 206.00)
(-3.99, 2.28, 206.20)
(-4.23, 2.64, 206.40)
(-4.47, 3.05, 206.60)
(-4.90, 4.32, 206.80)
(-4.91, 6.23, 207.20)
(-4.61, 7.23, 207.40)
(-4.28, 7.88, 207.80)
(-4.09, 8.18, 208.00)
(-3.84, 8.51, 208.20)
(-3.48, 8.89, 208.40)
(-3.13, 9.20, 208.60)
(-2.95, 9.34, 208.80)
(-2.76, 9.47, 209.00)
(-2.46, 9.65, 209.20)
(-2.34, 9.72, 209.40)
(-2.20, 9.79, 209.40)
(-2.05, 9.86, 209.60)
(-1.94, 9.91, 209.80)
(-1.85, 9.95, 210.20)
(-1.82, 9.96, 210.20)
(-1.74, 9.99, 210.40)
(-1.71, 10.00, 210.80)
(-1.69, 10.01, 211.00)
(-1.62, 10.03, 211.20)
(-1.59, 10.04, 211.40)
(-1.57, 10.05, 211.60)
(-1.46, 10.08, 212.00)
(-1.36, 10.11, 212.20)
(-1.29, 10.13, 212.40)
(-1.29, 10.13, 212.60)
(-1.29, 10.13, 213.00)
(-1.29, 10.13, 213.20)
(-1.24, 10.13, 213.60)
(-1.24, 10.13, 214.20)
(-1.09, 10.08, 214.40)
(-0.74, 9.63, 214.60)
(-0.19, 8.78, 214.80)
(0.71, 6.83, 215.00)
(1.26, 5.38, 215.20)
(1.96, 3.68, 215.40)
(2.91, 1.63, 215.60)
(2.88, 1.21, 215.60)
(2.81, 1.16, 215.80)
(2.96, 1.27, 216.00)
(3.36, 1.59, 216.20)
(3.93, 2.21, 216.60)
(4.79, 3.88, 217.00)
(5.00, 5.21, 217.20)
(4.94, 6.09, 217.40)
(4.69, 7.03, 218.20)
(4.52, 7.45, 218.40)
(4.42, 7.64, 218.60)
(4.31, 7.83, 219.00)
(4.25, 7.94, 219.20)
(4.12, 8.14, 219.40)
(4.07, 8.20, 219.80)
(4.01, 8.29, 220.00)
(3.94, 8.38, 220.20)
(3.68, 8.68, 220.60)
(3.41, 8.96, 220.80)
(3.05, 9.26, 221.00)
(2.76, 9.47, 221.20)
(2.58, 9.58, 221.40)
(2.25, 9.77, 221.60)
(1.99, 9.89, 222.00)
(1.81, 9.96, 222.20)
(1.71, 10.00, 222.20)
(1.55, 10.06, 222.40)
(1.29, 10.13, 222.80)
(1.09, 10.13, 223.00)
(0.74, 10.18, 223.20)
(0.19, 10.13, 223.40)
(-0.31, 10.03, 223.60)
(-1.76, 9.58, 223.80)
(-3.95, 8.37, 224.00)
(-4.60, 7.25, 224.20)
(-4.96, 5.90, 224.40)
(-4.94, 4.53, 224.60)
(-4.81, 3.93, 224.80)
(-4.72, 3.66, 225.20)
(-4.72, 3.65, 225.40)
(-4.85, 4.09, 225.60)
(-4.97, 4.73, 225.80)
(-5.00, 5.20, 226.00)
(-4.91, 6.24, 226.40)
(-4.56, 7.35, 226.60)
(-4.13, 8.11, 226.80)
(-3.67, 8.69, 227.00)
(-3.19, 9.15, 227.40)
(-2.97, 9.32, 227.60)
(-2.77, 9.46, 228.00)
(-2.68, 9.52, 228.00)
(-2.63, 9.55, 228.20)
(-2.48, 9.64, 228.40)
(-2.44, 9.66, 228.60)
(-2.36, 9.71, 228.80)
(-2.32, 9.73, 229.00)
(-2.26, 9.76, 229.20)
(-2.24, 9.77, 229.40)
(-2.24, 9.77, 229.60)
(-2.24, 9.77, 229.80)
(-2.24, 9.77, 230.00)
(-2.14, 9.82, 230.20)
(-2.08, 9.85, 230.40)
(-2.00, 9.88, 230.60)
(-1.88, 9.93, 230.80)
(-1.72, 9.99, 231.00)
(-1.62, 10.03, 231.40)
(-1.56, 10.05, 231.60)
(-1.41, 10.00, 231.80)
(-1.06, 9.75, 232.00)
(-0.21, 8.75, 232.20)
(0.04, 8.35, 232.40)
(1.04, 6.80, 232.60)
(1.99, 5.15, 233.00)
(2.59, 4.35, 233.20)
(2.94, 4.00, 233.60)
(2.99, 4.00, 233.80)
(2.99, 4.00, 234.00)
(2.99, 4.00, 234.20)
(2.99, 4.00, 234.40)
(2.99, 4.00, 234.60)
(3.04, 3.95, 234.80)
(3.09, 3.90, 235.20)
(3.09, 3.90, 235.20)
(3.09, 3.90, 235.60)
(3.09, 3.90, 235.80)
(3.09, 3.90, 236.00)
(3.09, 3.90, 236.20)
(3.09, 3.90, 236.40)
(3.09, 3.90, 236.60)
(3.09, 3.90, 236.80)
(3.09, 3.90, 237.00)
(3.09, 3.90, 237.20)
(3.09, 3.90, 237.40)
(3.09, 3.90, 237.60)
(3.09, 3.90, 237.80)
(3.09, 3.90, 237.80)
(3.09, 3.90, 238.20)
(3.09, 3.90, 238.40)
(3.09, 3.90, 238.60)
(3.09, 3.90, 238.80)
(3.14, 3.95, 239.00)
(3.39, 4.20, 239.20)
(3.54, 4.40, 239.40)
(4.09, 5.25, 239.80)
(4.49, 5.70, 240.00)
(4.74, 6.10, 240.20)
(4.89, 6.30, 240.20)
(4.84, 6.55, 240.60)
(4.78, 6.75, 240.60)
(4.75, 6.87, 240.80)
(4.72, 6.96, 241.00)
(4.72, 6.96, 241.20)
(4.47, 6.56, 241.60)
(3.57, 5.11, 241.80)
(2.42, 3.11, 242.20)
(1.42, 1.56, 242.20)
(0.62, 0.56, 242.40)
(-1.12, 0.43, 242.80)
(-1.46, 0.52, 243.00)
(-1.86, 0.72, 243.20)
(-1.96, 1.72, 243.60)
(-1.96, 3.72, 243.80)
(-1.96, 5.27, 244.00)
(-1.96, 7.07, 244.40)
(-1.76, 7.87, 244.60)
(-1.66, 8.12, 244.80)
(-1.61, 8.22, 245.00)
(-1.61, 8.22, 245.40)
(-1.61, 8.22, 245.40)
(-1.61, 8.22, 245.60)
(-1.61, 8.22, 245.80)
(-1.61, 8.22, 246.20)
(-1.61, 8.22, 246.40)
(-1.61, 8.22, 246.60)
(-1.61, 8.22, 246.80)
(-1.61, 8.22, 246.80)
(-1.61, 8.22, 247.00)
(-1.61, 8.22, 247.20)
(-1.61, 8.22, 247.40)
(-1.61, 8.22, 247.60)
(-1.61, 8.22, 248.00)
(-1.61, 8.22, 248.00)
(-1.61, 8.22, 248.20)
(-1.61, 8.22, 248.40)
(-1.61, 8.22, 248.60)
(-1.61, 8.22, 249.00)
(-1.61, 8.22, 249.20)
(-1.61, 7.77, 249.40)
(-1.46, 6.62, 249.60)
(-0.71, 3.92, 249.80)
(1.50, 0.53, 250.40)
(2.94, 1.26, 250.60)
(3.68, 1.91, 250.80)
(4.70, 3.61, 251.20)
(4.98, 5.72, 251.40)
(4.09, 8.18, 251.60)
(3.02, 9.28, 251.80)
(1.64, 10.02, 252.00)
(0.88, 10.22, 252.20)
(0.55, 10.27, 252.60)
(0.45, 10.28, 252.80)
(0.45, 10.28, 253.00)
(0.40, 10.28, 253.40)
(0.40, 10.28, 253.40)
(0.40, 10.28, 253.60)
(0.40, 10.28, 253.80)
(0.40, 10.28, 254.00)
(0.40, 10.28, 254.20)
(0.35, 10.18, 254.40)
(0.30, 10.13, 254.60)
(0.25, 10.08, 255.00)
(0.25, 10.03, 255.20)
(0.25, 10.03, 255.20)
(0.25, 10.03, 255.40)
(0.25, 10.03, 255.60)
(0.25, 10.03, 255.80)
(0.25, 10.03, 256.20)
(0.25, 10.03, 256.40)
(0.25, 10.03, 256.60)
(0.25, 10.03, 256.80)
(0.25, 10.03, 257.00)
(0.25, 10.03, 257.20)
(0.25, 10.03, 257.40)
(0.25, 10.03, 257.60)
(0.25, 10.03, 257.60)
(0.25, 10.03, 257.80)
(0.25, 10.03, 258.00)
(0.20, 9.88, 258.20)
(-0.10, 8.98, 258.40)
(-0.50, 7.83, 258.60)
(-1.25, 6.03, 258.80)
(-3.53, 1.76, 259.20)
(-3.39, 1.63, 259.40)
(-3.51, 1.74, 259.60)
(-3.73, 1.97, 260.00)
(-3.75, 1.99, 260.00)
(-3.75, 1.99, 260.20)
(-3.85, 2.84, 260.60)
(-4.00, 5.39, 260.80)
(-4.35, 7.49, 261.00)
(-3.52, 8.85, 261.40)
(-3.33, 9.03, 261.40)
(-3.11, 9.22, 261.60)
(-2.97, 9.32, 261.80)
(-2.84, 9.42, 262.00)
(-2.68, 9.52, 262.20)
(-2.65, 9.54, 262.40)
(-2.61, 9.57, 262.60)
(-2.54, 9.61, 262.80)
(-2.52, 9.62, 263.20)
(-2.52, 9.62, 263.40)
(-2.52, 9.62, 263.60)
(-2.52, 9.62, 263.80)
(-2.52, 9.62, 264.00)
(-2.46, 9.65, 264.20)
(-2.44, 9.67, 264.40)
(-2.44, 9.67, 264.60)
(-2.44, 9.67, 264.80)
(-2.44, 9.67, 265.00)
(-2.44, 9.67, 265.20)
(-2.44, 9.67, 265.40)
(-2.44, 9.67, 265.60)
(-2.44, 9.67, 265.80)
(-2.44, 9.67, 266.00)
(-2.44, 9.67, 266.20)
(-2.41, 9.68, 266.40)
(-2.30, 9.74, 266.60)
(-2.12, 9.83, 266.80)
(-1.77, 9.98, 267.00)
(-1.31, 10.12, 267.20)
(-1.06, 10.19, 267.40)
(-0.71, 10.19, 267.60)
(-0.51, 10.19, 268.00)
(-0.51, 10.19, 268.20)
(-0.51, 10.19, 268.40)
(-0.51, 10.19, 268.60)
(-0.51, 10.19, 268.60)
(-0.31, 9.84, 269.00)
(-0.21, 9.44, 269.20)
(-0.11, 8.99, 269.40)
(-0.11, 8.69, 269.60)
(-0.06, 8.44, 269.80)
(-0.01, 8.09, 270.00)
(0.04, 7.79, 270.20)
(0.14, 7.34, 270.40)
(0.19, 6.89, 270.60)
(0.24, 6.74, 270.80)
(0.29, 6.49, 270.80)
(0.34, 6.24, 271.00)
(0.39, 5.99, 271.20)
(0.44, 5.79, 271.40)
(0.49, 5.59, 271.60)
(0.54, 5.24, 271.80)
(0.59, 5.04, 272.00)
(0.64, 4.84, 272.20)
(0.74, 4.64, 272.40)
(0.79, 4.49, 272.80)
(0.79, 4.44, 272.80)
(0.94, 4.09, 273.20)
(1.04, 3.89, 273.40)
(1.14, 3.69, 273.80)
(1.24, 3.49, 273.80)
(1.54, 3.24, 274.20)
(1.84, 3.14, 274.40)
(2.09, 3.14, 274.60)
(2.54, 3.24, 275.00)
(2.99, 3.59, 275.20)
(3.64, 4.29, 275.40)
(4.04, 4.74, 275.60)
(4.39, 5.49, 275.80)
(4.64, 6.54, 275.80)
(4.14, 7.54, 276.40)
(3.44, 7.89, 276.60)
(3.04, 7.89, 276.80)
(2.69, 7.69, 277.00)
(2.39, 7.34, 277.20)
(1.79, 6.44, 277.40)
(1.34, 5.59, 277.60)
(-0.26, 3.24, 278.00)
(-1.81, 1.64, 278.20)
(-2.88, 1.22, 278.20)
(-3.28, 1.53, 278.40)
(-3.79, 2.03, 278.60)
(-4.21, 2.60, 278.80)
(-4.53, 3.19, 279.00)
(-4.75, 3.74, 279.20)
(-4.91, 4.35, 279.40)
(-4.97, 4.73, 279.60)
(-4.98, 5.76, 279.80)
(-4.90, 6.31, 280.00)
(-4.72, 6.94, 280.20)
(-4.54, 7.40, 280.40)
(-4.33, 7.80, 280.60)
(-4.18, 8.05, 280.80)
(-4.00, 8.30, 281.00)
(-3.83, 8.51, 281.20)
(-3.76, 8.59, 281.40)
(-3.57, 8.80, 281.60)
(-3.42, 8.95, 281.80)
(-3.20, 9.14, 282.00)
(-2.95, 9.34, 282.20)
(-2.80, 9.44, 282.40)
(-2.54, 9.61, 282.60)
(-2.50, 9.63, 282.80)
(-2.40, 9.69, 283.00)
(-2.32, 9.73, 283.20)
(-2.14, 9.82, 283.40)
(-1.98, 9.89, 283.60)
(-1.86, 9.94, 283.80)
(-1.79, 9.97, 284.00)
(-1.67, 10.01, 284.20)
(-1.56, 10.05, 284.40)
(-1.55, 10.05, 284.60)
(-1.50, 10.05, 284.80)
(-1.44, 10.09, 285.00)
(-1.44, 10.09, 285.20)
(-1.24, 9.79, 285.60)
(-0.74, 8.79, 286.00)
(-0.44, 7.94, 286.00)
(0.01, 6.74, 286.20)
(0.36, 5.74, 286.40)
(0.56, 5.19, 286.60)
(1.21, 3.39, 286.80)
(1.56, 2.64, 287.00)
(2.11, 1.74, 287.20)
(2.66, 1.09, 287.40)
(2.78, 1.15, 287.60)
(2.92, 1.24, 287.60)
(3.07, 1.36, 287.80)
(3.23, 1.48, 288.00)
(3.50, 1.73, 288.20)
(3.69, 1.92, 288.40)
(4.16, 2.52, 288.60)
(4.56, 3.26, 288.80)
(4.86, 4.12, 289.20)
(4.96, 4.66, 289.20)
(4.96, 5.93, 289.60)
(4.87, 6.45, 289.80)
(4.69, 7.04, 290.00)
(4.51, 7.46, 290.20)
(4.25, 7.93, 290.40)
(4.00, 8.31, 290.60)
(3.85, 8.49, 290.80)
(3.75, 8.61, 291.00)
(3.67, 8.69, 291.20)
(3.57, 8.80, 291.40)
(3.48, 8.89, 291.60)
(3.40, 8.96, 291.80)
(3.38, 8.98, 292.00)
(3.36, 9.01, 292.00)
(3.26, 9.09, 292.20)
(3.18, 9.15, 292.40)
(3.14, 9.19, 292.60)
(3.11, 9.21, 292.80)
(3.11, 9.21, 293.00)
(3.11, 9.21, 293.40)
(3.11, 9.21, 293.40)
(3.11, 9.21, 293.60)
(2.91, 8.91, 293.80)
(2.61, 8.51, 294.00)
(2.21, 8.06, 294.20)
(1.56, 7.31, 294.40)
(1.26, 6.81, 294.60)
(0.41, 5.61, 294.80)
(-0.04, 4.96, 295.00)
(-0.64, 4.06, 295.20)
(-1.04, 3.56, 295.60)
(-1.14, 3.41, 295.80)
(-1.19, 3.31, 295.80)
(-1.39, 3.01, 296.20)
(-1.69, 2.76, 296.60)
(-1.99, 2.61, 296.80)
(-2.19, 2.56, 297.00)
(-2.74, 2.56, 297.20)
(-3.34, 2.86, 297.40)
(-4.34, 3.61, 297.60)
(-4.95, 4.58, 297.80)
(-5.00, 5.46, 298.00)
(-4.86, 6.47, 298.20)
(-4.74, 6.89, 298.40)
(-4.47, 7.54, 298.80)
(-4.33, 7.80, 299.00)
(-4.23, 7.96, 299.00)
(-4.07, 8.20, 299.20)
(-3.96, 8.35, 299.40)
(-3.82, 8.52, 299.80)
(-3.65, 8.71, 300.00)
(-3.51, 8.86, 300.20)
(-3.40, 8.96, 300.20)
(-3.25, 9.10, 300.40)
(-3.19, 9.15, 300.60)
(-3.09, 9.20, 300.80)
(-3.04, 9.25, 301.00)
(-2.94, 9.25, 301.20)
(-2.84, 9.30, 301.40)
(-2.79, 9.30, 301.80)
(-2.59, 9.25, 301.80)
(-2.29, 9.05, 302.20)
(-1.89, 8.80, 302.40)
(-1.44, 8.45, 302.60)
(-1.04, 8.15, 302.80)
(-0.54, 7.65, 303.20)
(-0.34, 7.35, 303.20)
(0.36, 6.35, 303.60)
(0.56, 6.05, 303.80)
(1.06, 5.30, 304.00)
(1.16, 5.15, 304.00)
(1.46, 4.70, 304.20)
(1.81, 4.35, 304.60)
(2.21, 4.10, 304.80)
(2.36, 4.00, 305.00)
(2.86, 4.15, 305.20)
(3.26, 4.55, 305.40)
(3.96, 5.40, 305.80)
(4.41, 6.00, 305.80)
(4.80, 6.69, 306.20)
(4.74, 6.88, 306.40)
(4.73, 6.91, 306.60)
(4.73, 6.91, 306.60)
(4.72, 6.96, 306.80)
(4.72, 6.96, 307.00)
(4.72, 6.96, 307.20)
(4.72, 6.96, 307.40)
(4.72, 6.96, 307.60)
(4.70, 7.00, 307.80)
(4.70, 7.00, 308.00)
(4.70, 7.00, 308.40)
(4.70, 7.00, 308.40)
(4.70, 7.00, 308.60)
(4.70, 7.00, 308.80)
(4.70, 7.00, 309.00)
(4.70, 7.00, 309.20)
(4.70, 7.00, 309.40)
(4.70, 7.00, 309.60)
(4.65, 6.95, 309.60)
(4.65, 6.95, 309.80)
(4.65, 6.95, 310.00)
(4.60, 6.95, 310.20)
(4.55, 6.90, 310.40)
(4.40, 6.85, 310.60)
(4.35, 6.80, 310.80)
(4.15, 6.70, 311.00)
(4.10, 6.65, 311.20)
(3.95, 6.60, 311.40)
(3.95, 6.55, 311.60)
(3.90, 6.55, 311.80)
(3.85, 6.50, 312.00)
(3.85, 6.50, 312.20)
(3.80, 6.50, 312.40)
(3.80, 6.50, 312.60)
(3.80, 6.50, 312.80)
(3.80, 6.50, 313.00)
(3.80, 6.50, 313.20)
(3.80, 6.50, 313.20)
(3.80, 6.50, 313.40)
(3.80, 6.50, 313.80)
